produk;user;review;klasifikasi
emina sun battle sunscreen;duhmdurum;Aku ini pemula banget pakai skincare padahal umurku udah 20 lebih :( Kesan pertama pake ini rasanya berminyak, gerah, harus nunggu 30 menit supaya ss nya meresap dgn sempurna di kulit wajahku. Dibawa beraktivitas di luar rasanya super berkeringat bgt. Aku terus mengalami hal yang sama di keesokan harinya sampai akhirnya wajahku rasanya guaaattteeellllbuangggeeeeettt dan teksturnya kasar kaya bintik2 tapi kaya warna kulit tapi gak kelihatan kaya mulus aja gitu kulitnya. Gatau namanya apa. Sayang deh gacocok dan akhirnya aku pakein buat di tangan :(((( Oh iya skintype aku berminyak ya;0
emina sun battle sunscreen;fachiraanindy;teksturnya sebenarnya enak bgt, cream to gel gitu.. terus ada warna kuning disertai glitter. oke, aku nggak tau sih di kulit orang lain gimana tp yg jelas ini di wajah aku bikin berat bgt, greasy, sumuk, dan lengket 😭💔 harganya murce bgt sayangnya gak cocok, dia ada bau seperti lemon (lumayan kuat). karena gak cocok di wajah akhirnya aku aplikasikan ke tangan n kaki hehehe;0
emina sun battle sunscreen;winnistefani;Aku combination to oily (bagian idung dan pipi aja) dan pk ini bikin muka aku keseluruhan berminyak. Nyerapnya juga lama, jujur berharap lebih tp trnyata lbh suka sun protection yg spf 30. Berminyak nya itu bkin gak kuat, ditempelin makeup (powder/cream) malah gk nyatu.;0
emina sun battle sunscreen;Ameylianurul;SS emina ini jenis chemical dg texture yg creamy light, gampang di apply dan gada white cast. Cukup melembapkan dan sedikit kerasa silicon nya dimuka. Kalo dipake dimuka “naked” dia cepet mersap dan enak, kalo layering sama skincare lain jujur susah meresap lama dan ngerasa ga maximal aja. Selain itu ss ini periiihh pedes sampe mata tuh berair terus! kudu cuci muka pdhl pake diarea mata itu sisa-sisa aja dan biasanya pake ss lain gapernah perih kaya gini. Lebih suka emina yg spf 30.;0
emina sun battle sunscreen;Ozahart;Ga cocok sama saya. tekstur enak walaupun agak sedikit oily tp ga bikin wajah abu atau lusuh. Ntah kenapa setelah ganti dr sunscreen lama ke produk ini jd beruntusan dan wajah jd warna abu 😭😭 my bad padahal liat review banyak yg cocok. So this is not for me;0
emina sun battle sunscreen;ivannugraha_;berekspektasi terlalu tinggi dengan sunscreen ini karna packaging nya meyakinkan, teksturnya sama aja kaya sunscreen emina spf30 cuma yg ini terlalu berat dimuka aku yg oily, bikin kusam dan cepet bgt berminyak blom sejam aja udh oily, im sorry emina;0
emina sun battle sunscreen;safialyss;first impressionku ss ini keliatan promising, tapi pas nyoba ternyata big no (sorry 😭😭)!! udah beberapa tahun lalu nyoba ini jadi ga begitu inget. tapi sehari setelah make ini mukaku langsung breakout parah 😔 mungkin memang salahku karena ga baca detail produknya & belum tau skin type jadi asal ambil aja ...;0
emina sun battle sunscreen;fazha30;aku merasa sunscreen ini kurang cocok di kulit oily ku, dia menjadikan kulitku makin oily dan menjadi kusam, selain itu dia bikin kulit jadi terasa gerah dan saat cuci muka terasa sekali pedihnya. sebenernya dari segi tekstur dia oke, namun kemungkinan lebih cocok untuk dry skin.;0
emina sun battle sunscreen;marianurachman;Secara tekstur cukup light, mudah di blend. Hasil akhirnya di kulitku seperti berminyak sekali. Seperti ada lapisan minyak di kulit yg kalau dipegang nempel di tangan. Ini mangganggu sekali saat aktifitas. Di set bedak put tidak berhasil, tetep lengket. Akhirnya aku habis2in dipakai di badan.;0
emina sun battle sunscreen;nazuu_rmd;bagi ku ini sangat tidak cocok🥲 karena sebenarnya aku beli ini gk tau juga beli asal gitu pas SMP, pas ku pake itu hasilnya dimuka berminyak dan kusam dulu tu aku gk nyadar gk tau juga klo itu tanda tanda gk cocok, yaudah aku terusin pake sampe habis ehh pas udh mau habis baru tau klo itu tandanya gk cocok yaudah deh namanya juga terlanjurr, trus untuk baunya aku juga kurang suka dan ngeblendnya agak lama juga, sorry emina, bagiku ini tidak cocok🥹;0
emina sun battle sunscreen;Chiekun;Sayang banget sunscreen ini kurang OK, ga kaya sodaranya yg SPF30. Pertama-tama teksturnya kentel dan berminyak. Well sebenernya saya ga masalah dgn tekstur kentel dan berminyak secara Supergoop! play favorit saya juga teksturnya berat, hehe. Hanya saja yg satu ini susah banget diblendnya, udah ngeblend pun masih whitecast dan kayanya nggak nge-set deh. Agak heran sih ini kan bukan physical sunscreen tapi kok teksturnya lebih parah dari Physical sunscreen ya? Bisa dipastikan, dia pun ga cocok untuk dipakai di bawah make up. Kelebihannya bahwa ss ini ga bikin beruntusan atau jerawatan. Jadi masih saya pakai untuk badan 😊;0
emina sun battle sunscreen;sulistyawatiar;kalau dari segi tekstur dan feel sih aku lebih suka yang emina SPF 30 drpd ini. yang ini teksturnya lebih thick tp mudah di ratakan. wanginya mirip kyk yg spf 30 tapi lebih kalem yg ini wanginya. kulitku cenderung normal, tapi ini finishnya terlalu basah, berat, bener2 gerah di aku, dan kusem. mau di akalin pake bedak tabur jg hasilnya gak nyatu/ cakey karena sunscreennya terlalu basah 😂. kelebihannya sih ya bsa skip pelembab karena ini sunscreennya udh melembabkan di aku. but yaaa, aku gak suka sama sunscreen ini.;0
emina sun battle sunscreen;ArofahN;Nyobain yg spf 45 PA+++ ternyata tekstur nya krimdan lumayan thick, agak susah di blend jadi kalo mau pakai dikit dulu terus di layer.. lama2 bikin mata perih. aku sih gak begitu suka feel di kulitnya setelah dipakai dan entah kenapa aku ngerasa muka ku jadi kusam kalau pakai ini.;0
emina sun battle sunscreen;olvia;Selama SMA selalu pake Emina sun protection yg rilis pertama itu dan aku suka banget karena dia affordable dan bagus dikulitku, makanya aku berharap yg versi terbarunya juga bisa sebagus itu. Sorry, tapi sayangnya versi spf 45 pa+++ ini ga memenuhi ekspektasiku. Dia ga susah diblend, ga pilling, & ga bikin cekit-cekit atau perih gitu, tapi setelah dipake dia lgs bikin muka sangat sangat berminyak dan semakin lama minyaknya makin parah, dan buat aku yg tiap hari make up an ini cukup mengganggu sih.;0
emina sun battle sunscreen;onlykirana;Aku sudah pakai 2 produk sunscreen emina yang berbeda sebelumnya, yaitu variant emina sun protection dan emina sun battle spf 30. 2 varian yang aku sebutin tadi cocok banget dikulit aku. Tapi entah kenapa beda banget sama yang varian ini. Varian ini buat look kulit aku kusam, dan area hidungku cepat berkomedo.;0
emina sun battle sunscreen;softbuttercream;Cukup sekali beli sunscreen ini. Hasilnya berminyak banget, harganya jauh lebih mahal, dan pedih di mata. Kalau emina spf 30 pedih di mata wajar sih karena sunscreen murah, tapi ini mahal banget. Harga 47 untuk 30 ml dengan hasil yang sangat enggak banget. Muka kayak ketumpahan minyak astaga. Teksturnya masih jauh lebih enak yang spf 30. Nggak lagi beli ~;0
emina sun battle sunscreen;nagasiren;Berharap performanya lebih bagus daripada pendahulunya, ternyata gak terlalu. Sunscreen ini geser dan ga mau set di kulitku walau aku skip moisturizer sekalipun, dan pas geser masuk mata itu rasanya unchh sekali perihnya 🤣👎 Bisa diakali sih dengan diset bedak tabur yg oil controlnya oke, tapi setelah bebapa waktu tetap jadi minyakan. Setelah digunakan beberapa hari berturut-turut, muncul bumps dan whitehead. Yah setidaknya proteksinya terhadap sinar UV terasa lebih bagus sih daripada yg Sun Protection, tapi kalau dipakai panas-panasan tetap masih terasa sengatan matahari di kulit wajahku. Sayang banget gak cocok di aku.;0
emina sun battle sunscreen;spicalasavita;Tida mngerti kenapa tapi tekstur dan finishnya beda banget sama emina yg spf 30. Udah lebih mahal, lebih sedikit (30ml aja), berharap lebih baik dari yg spf 30 tapi malah bikin wajah jadi berminyak banget. Teksturnya kental sekali dan cukup sulit diblend, juga meninggalkan whitecast. Bingung bgt mau aplikasiin 2 ruas jari tapi pake 1 ruas aja susah diblend dan berat bgt rasanya. Udah gitu ga kering2 pulaaa huhuuu... makeup juga jadi aneh karenanya. Produk pun masih ada alkoholnya di urutan ke-5. Bye for me huhu..;0
emina sun battle sunscreen;yaniww;beli in krn tertarik packagingny lucu dan lg ad promo, selama pake aman2 aja sih di muka, tekstur lebih thick dari sblmnya dan meresap agak lama. sunsceen in cocok utk kulit kering,klo utk yg minyakan sebaiknya jgn. kekuranganny bkin perih di mata klo keringetan😢 dan buat aku no banget,,;0
emina sun battle sunscreen;inginglowing;jujur malah bikin gerah di aku, padahal aku gapake moisturizer lagi 😭 trs bikin agak kusam dan keliatannya kyk blm mandi 😭 mungkin gacocok soalnya tipe kulitku oily? akhirnya aku pakein ke tangan sama kaki aja deh biar produknya tetep kepake;0
emina sun battle sunscreen;aciddicaa;Yang aku rasa setelah seminggu lebih pakai sunsceen ini tidak seperti versi pertamanya, masih bisa dibilang cocok, alhamdulillah.||Tapi...Ada beberapa klaim yang gak sesuai dengan apa yg aku rasa. Secara tekstur dia lotion, no whitecast, mudah memang diratakan tapi menurutku tidak ringan dan tidak mudah menyerap di kulitku yah. Masih ada rasa greasy oily gitu dan lumayan lama nunggu dia untuk menyerap.||Wanginya masih sama seperti versi SPF 30 nya wangi citrusy bercampur wangi alkohol gitu. Untuk pemakaian lebih dari 3 jam di luar ruangan mulai keliatan oily banget. Jadi masih ada resiko dia bisa menyumbat pori-pori malahan (comedogenic).;0
emina sun battle sunscreen;Bycyndy;Jadi Awalnya aku beli si emina ini karena sunscreen ku habis dan mau explore ss yang nyaman buat kulit aku yang oily acne prone ini, jadi aku belilah si Emina ini.Isinya sih Lumayan banyak ya bund 60ml jadi bisa dapet harga ekonomis dengan isi yang banyak. Btw ini tuh bukan prodak baru Emina tapi new packaging dari si emina yang lama. ⚠️ Disclaimer : Aku beli pake duid sendiri, co atas kesadaran sendiri dan review ini adalah murni honest review dari aku ⚠️ Kalo dari packaging , si Emina ini Genggamable bgt jadi ga kegedean ga kekecilan dan yang terpenting bisa dibawa kemana², karena SS PENTING BGT DAN WAJIB REAPPLYTexture : kaya gel tapi lebih kek lotion tapi ga berat dan warnanya putih tapi cepet nyerep gt deh pokonyaYang aku suka dari Ss emina ini :Gampang bgt buat diblend, gaada white cast klo di aku, trs pas di templokin ke muka tuh kaya dingin² adem gt enak bgt pokonya, cepet bgt nyerepnya, ga lengket, mursidah dan gampang dìbeli dimana aja ada. Yang GA AKU SUKA :pas di buka tuh parfumenya STRONG bgt, Perih bgt ke mata pas ngeratain di bagian dahi ama pipi, ada alkohol jenis etanol di list kedua, klo di reapply sebelum cumuk tuh gerah, dan klo pakenya kebanyakan bikin muka kek kilang minyak dan kusem bgt REPURCHASE ? NO❌;0
emina sun battle sunscreen;JihanElmira_;huuuuu sedih banget sunscreen ini gak cocok diwajahku, padahal udah berharap akan bagus tapi wajah ku yang ada makin sumuk, kusam dan berminyak. dipakai emang ada sensasi adem yang gak lama terus agak sedikit lengket. No recommended dehhhhh 😑;0
emina sun battle sunscreen;kalista_yasmin;super greasy. itu yang menggambarkan gimana produk sunscreen emina yg ini. dia spf nya lebih tinggi dari yang sunscreen emina sebelumnya cuma aku kurang suka aja. dia teksturnya creamy tebel kalo dipake entah kenapa bikin muka kayak keliatan kusam. dan yang paling aku engga suka dia itu super greasy sekalipun udah aku set pake bedak tapi dia tetep ninggalin kesan tebel dan greasy. kerasa berat banget dimuka dan menurutku kurang cocok kalo dipake daily.;0
emina sun battle sunscreen;ndha_noona;Teksturnya cream, dan rasanya berminyak lengket diwajah yg tipe oily seperti saya. ada rasa pedih dimata kalau habis kena air. tapi kulit wajah jadi rasa enakan, bagus gitu. cuma yaa pas di apply nya aja yg kurang pas di aku. segi harga masih oke;0
emina sun battle sunscreen;tami917;Wanginya hampir sama sih kayak yang spf 30 cuman yang ini tuh kayaknya versi lebih ringannya. Tapi dikulitku ya, ga tau juga dikulit orang. Kalau dipakai kulit aku finishnya matte, tidak dewy seperti sunscreen - sunscreen aku yang lain dan ini ga whitecase sama sekali. Langsung nyerap sih, tapi so so...;0
emina sun battle sunscreen;helloits_ann;seharusnya bagus sih ini... cuma di aku bikin gerah gitu kalo dipake di tempat lembab, tapi kalo dipake tempat dingin jadinya drying banget. dia juga bikin kusem, padahal aku suka sama teksturnya. fragrancenya juga kuat banget. aku dulu pake ini karena terpaksa sih sunscreen yang biasa aku pake abis. jadi beli seadanya di toko terdekat;0
emina sun battle sunscreen;CiciRadityaNabilla;Sebulan lebih pake ini cocok2 aja . Cuma 1 yang bikin aku kesel . Kenapa sih harus ada efek rasa pedih ke mata? Emang ga cocok sih ga tau knp bawaannya pedih melulu . Kalo soal minyakan sama bikin kusam sih emang pada dasarnya sunscreen emng gitu;0
emina sun battle sunscreen;larasdyah;Awalnya ini bagus dikulit aku. Nggak ada pilling atau whitecast. Tapi lama-lama pas diapply bareng sama bedak atau cushion, nggak banget. Kurang menyatu gitu. Nggak blend. Lamalama jadi pilling. Kalau buat dipake diluar rumah oke sih ini.;0
emina sun battle sunscreen;viarama;di aku pas dipake nga perih dimata, finishnya oily bgt kyk pake face oil, no whitecast, however di blendnya agak susah karna lengket gitu. kemerahan dimuka lumayan calm beberapa kali pemakaian, nga peeling walaupun di layer, tp bikin kusam. dan anehnya ini perih pas udh selesai cuci muka, bukan pas di apply. dry skin mungkin suka tp hati2 kalo matanya sensitif.;0
emina sun battle sunscreen;mayanswr;sebagai sunscreen, emina sun battle ini mudah diratakan & ga ada whitecast sama sekali. Tapi di kulitku yg dry ini, produknya agak greasy dan meresapnya butuh waktu banget. Tapi anehnya, di awal dia kerasa greasy dan sulit meresap, tapi setelah beberapa jam pemakaian dia finish nya jadi matte gitu walaupun sebelumnya pakai serum atau moist yang cukup melembabkan. Jadi aneh ajaa, terus kalau di pakai di bawah make up juga bikin geser gitu. Sepertunya cukup sekali mencoba sampai abis, ga bikin jerawatan tapi experience nya kurang menyenangkan aja;0
emina sun battle sunscreen;DeaPremiera;wanginya enak, teksturnya krim, gampang diblend, gampang nyerep. tapi di aku yg normal to oily kerasa berat & gerah bgt (tapi ga kusam), trs finishnya tuh glowy berminyak gt gasukaa :( mgkn di kulit normal / dry bakalan bagus sih menurutku..;0
emina sun battle sunscreen;wahyunifirza;Aku gak cocok pake ini. Bikin kusam minyakan dan gerah. Terus muncul bruntusan dan komedo di hidung. Padahal harganya terjangkau :( . Mungkin buat dry dan normal skin ini bakalan cocok ya. Kayaknya banyak yang cocok juga pake ini. Tpi di aku gak.;0
emina sun battle sunscreen;ariesgirll;Nyoba ini karna nyari ss yg spf nya ebih tinggi.Pas dipake dia tu oke oke aj dan teksturnya jgk sama kek ss emina biasa baunya ga nyengat tpi gatau knp mukaku jadi minyakan bgt dan rada kusam.Aku kirain pas awal doang tpi pas diterusin tetep aja kek gitu entah ga cocok di aku ato gmn tpi kurang suka mungkin org lain cocok;0
emina sun battle sunscreen;Elsanataliagt_;sunscreen ini adem dipakai terus teksturnya juga easy to blend, sayangnya wajah ku sedikit whitecast, perih dimata,area T-zone jadi kilang minyak wkwk plus kusam huu sedih banget yaaa sunscreen nya ga cocok sama ku;0
emina sun battle sunscreen;pitalokahbsr;aku pernah suka sunscreen emina yang biasa, dan seharusnya aku juga suka yang ini tapi ternyata aku kurang suka. secara tekstur ini enak ya, soalnya light nggak berat sama sekali. sedikit kaya gel warna putih dan mudah di blend. tapi setelah di blend wajah aku kerasa panas, terlebih di bagian pinggir hidung dan pinggir mulut. mungkin emang itu bagian sensitif dan produk ini mengandung kandungan yang nggak bisa dipake disaat kulit aku sensitif. jadi aku hentiin penggunaannya dan ganti ke sunscreen lain, padahal sunscreen ini setelah di blend akan bikin glowing dan keliatan kulit sehat tinggal ditambah bedak dikit, tapi namanya nggak cocok ya gimana yaa hehe;0
emina sun battle sunscreen;putrianapuput;pake ini cukup membuat wajahku super duper berminyak, karna emang teksturnya yang cream, dan ga nyangka banget sampe seberminyak itu, teksturnya yang cream ga susah buat di apply dan emang sunscreen ini ga ada baunya dan diaku cukup ringan diwajah, kalo buat repurchase lagi? belum deh;0
emina sun battle sunscreen;Animoritsu;Waktu beli,berharap dia lebih baik dari saudaranya yg jika di pake kulitku langsung bisa ngaca seharian,lepek banget. Eh ternyata setelah aku lamar dan bawa pulang Emina Sun Battle SPF 45, hasilnya juga masih sama. Jadi maaf banget seperti kamu aku tinggalkan.;0
